,instant,dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt
6759,12477,2012-06-09,2,1,6,1,0,6,0,1,0.64,0.6212,0.53,0.0896,34,89,123
6760,13350,2012-07-15,3,1,7,10,0,0,0,1,0.76,0.7273,0.66,0.1343,141,241,382
6761,15437,2012-10-10,4,1,10,9,0,3,1,1,0.54,0.5152,0.6,0.2836,35,331,366
6762,15346,2012-10-06,4,1,10,14,0,6,0,2,0.6,0.6212,0.56,0.4179,269,307,576
6763,15289,2012-10-04,4,1,10,5,0,4,1,3,0.64,0.5758,0.89,0.1045,2,37,39
6764,2193,2011-04-06,2,0,4,5,0,3,1,1,0.24,0.2576,0.7,0.1045,1,12,13
6765,1439,2011-03-05,1,0,3,5,0,6,0,2,0.3,0.303,1.0,0.1343,0,3,3
6766,6896,2011-10-19,4,0,10,22,0,3,1,2,0.58,0.5455,0.94,0.3582,13,94,107
6767,4279,2011-07-02,3,0,7,4,0,6,0,1,0.62,0.6061,0.61,0.0,3,8,11
6768,11043,2012-04-10,2,1,4,6,0,2,1,1,0.34,0.3485,0.71,0.1045,3,100,103
6769,145,2011-01-07,1,0,1,7,0,5,1,1,0.2,0.2121,0.69,0.1343,8,76,84
6770,7890,2011-11-30,4,0,11,9,0,3,1,1,0.3,0.2879,0.75,0.2836,7,186,193
6771,1646,2011-03-14,1,0,3,2,0,1,1,1,0.26,0.2879,0.65,0.0896,0,1,1
6772,2286,2011-04-10,2,0,4,2,0,0,0,2,0.38,0.3939,0.87,0.0896,12,24,36
6773,12133,2012-05-25,2,1,5,17,0,5,1,1,0.76,0.7121,0.62,0.2836,124,529,653
6774,1981,2011-03-28,2,0,3,9,0,1,1,2,0.22,0.2121,0.32,0.2239,12,109,121
6775,5254,2011-08-11,3,0,8,19,0,4,1,1,0.74,0.6515,0.35,0.194,48,323,371
6776,4824,2011-07-24,3,0,7,21,0,0,0,1,0.8,0.7879,0.63,0.1343,42,111,153
6777,11697,2012-05-07,2,1,5,13,0,1,1,2,0.6,0.6212,0.53,0.3284,75,197,272
6778,12610,2012-06-14,2,1,6,14,0,4,1,1,0.7,0.6515,0.54,0.2836,84,214,298
6779,13888,2012-08-06,3,1,8,20,0,1,1,1,0.76,0.7273,0.66,0.1642,89,368,457
6780,13080,2012-07-04,3,1,7,4,1,3,0,1,0.68,0.6364,0.69,0.2537,5,11,16
6781,5760,2011-09-02,3,0,9,10,0,5,1,2,0.64,0.6061,0.76,0.1642,34,106,140
6782,2460,2011-04-17,2,0,4,9,0,0,0,1,0.4,0.4091,0.43,0.2836,31,71,102
6783,12277,2012-05-31,2,1,5,17,0,4,1,1,0.76,0.6667,0.31,0.1642,85,742,827
6784,2624,2011-04-24,2,0,4,5,0,0,0,1,0.5,0.4848,0.94,0.0896,5,7,12
6785,1261,2011-02-25,1,0,2,16,0,5,1,1,0.32,0.2879,0.49,0.4627,11,91,102
6786,10907,2012-04-04,2,1,4,14,0,3,1,2,0.62,0.6212,0.46,0.194,82,176,258
6787,12786,2012-06-21,3,1,6,22,0,4,1,1,0.8,0.7879,0.63,0.1642,22,221,243
6788,9826,2012-02-19,1,1,2,8,0,0,0,2,0.24,0.2273,0.56,0.194,8,48,56
6789,14896,2012-09-17,3,1,9,20,0,1,1,2,0.62,0.5909,0.73,0.1343,32,308,340
6790,13410,2012-07-17,3,1,7,22,0,2,1,1,0.8,0.7576,0.55,0.2239,29,215,244
6791,11547,2012-05-01,2,1,5,7,0,2,1,2,0.5,0.4848,0.94,0.2537,8,161,169
6792,1275,2011-02-26,1,0,2,6,0,6,0,1,0.22,0.2727,0.6,0.0,1,6,7
6793,7881,2011-11-30,4,0,11,0,0,3,1,1,0.36,0.3333,0.62,0.4179,1,23,24
6794,14982,2012-09-21,3,1,9,10,0,5,1,1,0.62,0.6061,0.61,0.2239,44,181,225
6795,7363,2011-11-08,4,0,11,9,0,2,1,1,0.36,0.3788,0.87,0.0,14,177,191
6796,13638,2012-07-27,3,1,7,10,0,5,1,1,0.84,0.7727,0.47,0.0,85,146,231
6797,8390,2011-12-21,1,0,12,5,0,3,1,2,0.38,0.3939,0.82,0.1045,0,28,28
6798,7432,2011-11-11,4,0,11,6,1,5,0,1,0.28,0.2576,0.45,0.3284,0,46,46
6799,3427,2011-05-27,2,0,5,16,0,5,1,2,0.76,0.697,0.55,0.3881,63,356,419
6800,4268,2011-07-01,3,0,7,17,0,5,1,1,0.82,0.697,0.21,0.194,99,362,461
6801,8591,2011-12-29,1,0,12,17,0,4,1,1,0.3,0.303,0.61,0.1642,14,226,240
6802,6387,2011-09-28,4,0,9,16,0,3,1,1,0.7,0.6515,0.7,0.194,39,241,280
6803,16898,2012-12-11,4,1,12,20,0,2,1,1,0.32,0.303,0.53,0.2239,9,248,257
6804,14564,2012-09-04,3,1,9,0,0,2,1,2,0.7,0.6667,0.84,0.2537,10,19,29
6805,7610,2011-11-18,4,0,11,16,0,5,1,1,0.34,0.3333,0.29,0.1343,19,190,209
6806,12576,2012-06-13,2,1,6,4,0,3,1,1,0.6,0.5606,0.83,0.1343,1,9,10
6807,15353,2012-10-06,4,1,10,21,0,6,0,1,0.46,0.4545,0.59,0.1343,78,137,215
6808,13467,2012-07-20,3,1,7,7,0,5,1,2,0.66,0.5909,0.89,0.194,14,346,360
6809,16876,2012-12-10,4,1,12,22,0,1,1,2,0.5,0.4848,0.82,0.2239,11,115,126
6810,9979,2012-02-25,1,1,2,19,0,6,0,1,0.26,0.2121,0.33,0.4478,12,137,149
6811,12180,2012-05-27,2,1,5,16,0,0,0,1,0.78,0.7121,0.52,0.2836,258,243,501
6812,11905,2012-05-16,2,1,5,5,0,3,1,1,0.54,0.5152,0.94,0.1045,4,34,38
6813,6470,2011-10-02,4,0,10,3,0,0,0,3,0.34,0.3182,0.87,0.2836,4,5,9
6814,9251,2012-01-26,1,1,1,8,0,4,1,2,0.28,0.303,0.81,0.0896,16,514,530
6815,12542,2012-06-11,2,1,6,18,0,1,1,2,0.8,0.7273,0.43,0.2985,105,726,831
6816,5334,2011-08-15,3,0,8,3,0,1,1,1,0.6,0.5606,0.83,0.194,1,6,7
6817,6389,2011-09-28,4,0,9,18,0,3,1,3,0.66,0.6061,0.83,0.2537,65,459,524
6818,261,2011-01-12,1,0,1,7,0,3,1,1,0.14,0.1515,0.69,0.1343,0,54,54
6819,5988,2011-09-12,3,0,9,0,0,1,1,1,0.56,0.5303,0.88,0.0896,5,11,16
6820,5963,2011-09-10,3,0,9,23,0,6,0,2,0.62,0.5606,0.88,0.0,32,107,139
6821,14284,2012-08-23,3,1,8,8,0,4,1,2,0.66,0.6212,0.74,0.0896,45,662,707
6822,10275,2012-03-09,1,1,3,4,0,5,1,3,0.4,0.4091,0.66,0.2836,0,1,1
6823,6137,2011-09-18,3,0,9,6,0,0,0,1,0.44,0.4394,0.77,0.2537,2,10,12
6824,1618,2011-03-12,1,0,3,21,0,6,0,1,0.38,0.3939,0.62,0.0,36,46,82
6825,17200,2012-12-24,1,1,12,11,0,1,1,2,0.26,0.2576,0.6,0.1642,20,104,124
6826,15128,2012-09-27,4,1,9,12,0,4,1,2,0.74,0.6667,0.48,0.1343,63,272,335
6827,1888,2011-03-24,2,0,3,10,0,4,1,2,0.26,0.2273,0.93,0.3284,10,55,65
6828,7619,2011-11-19,4,0,11,1,0,6,0,1,0.26,0.2273,0.52,0.2985,1,34,35
6829,10987,2012-04-07,2,1,4,22,0,6,0,1,0.48,0.4697,0.2,0.194,76,106,182
6830,5173,2011-08-08,3,0,8,10,0,1,1,1,0.8,0.7424,0.52,0.3881,62,62,124
6831,15342,2012-10-06,4,1,10,10,0,6,0,1,0.62,0.6061,0.69,0.2836,198,341,539
6832,14467,2012-08-30,3,1,8,23,0,4,1,1,0.7,0.6667,0.74,0.1045,19,133,152
6833,7036,2011-10-25,4,0,10,18,0,2,1,1,0.52,0.5,0.42,0.1045,65,453,518
6834,6340,2011-09-26,4,0,9,17,0,1,1,1,0.7,0.6515,0.7,0.1343,61,509,570
6835,10687,2012-03-26,2,1,3,9,0,1,1,1,0.46,0.4545,0.47,0.2836,37,245,282
6836,6569,2011-10-06,4,0,10,6,0,4,1,1,0.4,0.4091,0.66,0.194,4,110,114
6837,8967,2012-01-14,1,1,1,11,0,6,0,1,0.2,0.197,0.4,0.194,28,150,178
6838,10232,2012-03-07,1,1,3,9,0,3,1,1,0.3,0.2727,0.61,0.3284,12,252,264
6839,7942,2011-12-02,4,0,12,13,0,5,1,1,0.4,0.4091,0.47,0.1343,19,188,207
6840,5586,2011-08-25,3,0,8,15,0,4,1,2,0.74,0.697,0.7,0.0,28,104,132
6841,9313,2012-01-28,1,1,1,22,0,6,0,1,0.34,0.3333,0.34,0.194,6,97,103
6842,13629,2012-07-27,3,1,7,1,0,5,1,1,0.72,0.6818,0.7,0.1045,12,42,54
6843,2640,2011-04-24,2,0,4,21,0,0,0,3,0.54,0.5152,0.94,0.1642,8,53,61
6844,16427,2012-11-22,4,1,11,4,1,4,0,1,0.22,0.2273,0.8,0.1343,1,2,3
6845,17026,2012-12-17,4,1,12,4,0,1,1,3,0.36,0.3788,1.0,0.0,2,3,5
6846,8159,2011-12-11,4,0,12,14,0,0,0,1,0.3,0.3333,0.28,0.0,44,198,242
6847,6155,2011-09-19,3,0,9,0,0,1,1,2,0.52,0.5,0.72,0.1642,14,23,37
6848,16745,2012-12-05,4,1,12,11,0,3,1,1,0.44,0.4394,0.44,0.2836,11,161,172
6849,5900,2011-09-08,3,0,9,8,0,4,1,3,0.62,0.5455,0.94,0.1343,7,188,195
6850,15652,2012-10-19,4,1,10,8,0,5,1,2,0.54,0.5152,0.94,0.1045,20,447,467
6851,17318,2012-12-29,1,1,12,10,0,6,0,3,0.26,0.2424,0.81,0.1343,6,35,41
6852,6729,2011-10-12,4,0,10,22,0,3,1,3,0.54,0.5152,0.94,0.0896,3,40,43
6853,5750,2011-09-02,3,0,9,0,0,5,1,1,0.64,0.6061,0.65,0.194,6,58,64
6854,979,2011-02-13,1,0,2,10,0,0,0,1,0.3,0.2727,0.45,0.3284,19,86,105
6855,13770,2012-08-01,3,1,8,22,0,3,1,1,0.72,0.6818,0.7,0.1045,37,251,288
6856,2374,2011-04-13,2,0,4,19,0,3,1,1,0.44,0.4394,0.62,0.2537,15,160,175
6857,11169,2012-04-15,2,1,4,13,0,0,0,1,0.66,0.6212,0.44,0.2836,298,383,681
6858,16655,2012-12-01,4,1,12,17,0,6,0,2,0.34,0.3485,0.76,0.1045,50,270,320
6859,6630,2011-10-08,4,0,10,19,0,6,0,1,0.54,0.5152,0.68,0.1343,76,172,248
6860,8801,2012-01-07,1,1,1,12,0,6,0,1,0.4,0.4091,0.43,0.2239,100,276,376
6861,6305,2011-09-25,4,0,9,6,0,0,0,2,0.6,0.5455,0.88,0.1045,4,13,17
6862,11601,2012-05-03,2,1,5,13,0,4,1,1,0.6,0.5909,0.69,0.194,48,217,265
6863,6803,2011-10-16,4,0,10,0,0,0,0,1,0.46,0.4545,0.44,0.1343,22,85,107
6864,11388,2012-04-24,2,1,4,16,0,2,1,1,0.5,0.4848,0.23,0.194,54,308,362
6865,15226,2012-10-01,4,1,10,14,0,1,1,2,0.6,0.6212,0.43,0.1045,51,193,244
6866,2373,2011-04-13,2,0,4,18,0,3,1,1,0.44,0.4394,0.62,0.3881,28,293,321
6867,2397,2011-04-14,2,0,4,18,0,4,1,1,0.56,0.5303,0.3,0.0,47,290,337
6868,333,2011-01-15,1,0,1,8,0,6,0,1,0.14,0.1515,0.63,0.1343,1,22,23
6869,13416,2012-07-18,3,1,7,4,0,3,1,1,0.72,0.6818,0.7,0.1343,0,6,6
6870,6375,2011-09-28,4,0,9,4,0,3,1,1,0.6,0.5455,0.88,0.0,1,3,4
6871,14683,2012-09-08,3,1,9,23,0,6,0,2,0.58,0.5455,0.73,0.1642,12,121,133
6872,10819,2012-03-31,2,1,3,21,0,6,0,2,0.4,0.4091,0.71,0.3284,36,107,143
6873,1825,2011-03-21,2,0,3,18,0,1,1,2,0.52,0.5,0.72,0.2239,44,232,276
6874,10832,2012-04-01,2,1,4,10,0,0,0,2,0.4,0.4091,0.71,0.1045,132,228,360
6875,9555,2012-02-08,1,1,2,1,0,3,1,1,0.28,0.2727,0.61,0.1642,1,9,10
6876,10569,2012-03-21,2,1,3,11,0,3,1,2,0.52,0.5,0.83,0.1642,38,154,192
6877,5788,2011-09-03,3,0,9,14,0,6,0,2,0.72,0.6818,0.66,0.1642,204,176,380
6878,10021,2012-02-27,1,1,2,13,0,1,1,1,0.4,0.4091,0.43,0.2836,23,159,182
6879,9899,2012-02-22,1,1,2,11,0,3,1,1,0.36,0.3485,0.66,0.1642,22,149,171
6880,680,2011-01-31,1,0,1,15,0,1,1,2,0.16,0.1818,0.59,0.1343,3,41,44
6881,12853,2012-06-24,3,1,6,17,0,0,0,1,0.84,0.7273,0.32,0.2537,203,329,532
6882,1930,2011-03-26,2,0,3,4,0,6,0,1,0.22,0.2121,0.44,0.2239,2,4,6
6883,10245,2012-03-07,1,1,3,22,0,3,1,1,0.46,0.4545,0.59,0.2985,10,149,159
6884,14286,2012-08-23,3,1,8,10,0,4,1,1,0.74,0.6818,0.58,0.0896,76,157,233
6885,7379,2011-11-09,4,0,11,1,0,3,1,1,0.34,0.3636,0.87,0.0,0,10,10
6886,16914,2012-12-12,4,1,12,12,0,3,1,2,0.34,0.3636,0.42,0.0,14,218,232
6887,1204,2011-02-23,1,0,2,5,0,3,1,1,0.12,0.1515,0.5,0.1045,0,8,8
6888,9321,2012-01-29,1,1,1,6,0,0,0,1,0.2,0.2273,0.4,0.1045,1,4,5
6889,8199,2011-12-13,4,0,12,6,0,2,1,1,0.2,0.2576,0.8,0.0,0,92,92
6890,17357,2012-12-31,1,1,12,1,0,1,1,1,0.18,0.1818,0.55,0.194,6,13,19
6891,5797,2011-09-03,3,0,9,23,0,6,0,1,0.66,0.6212,0.85,0.1343,46,77,123
6892,12362,2012-06-04,2,1,6,6,0,1,1,1,0.52,0.5,0.68,0.0,4,135,139
6893,15502,2012-10-13,4,1,10,2,0,6,0,1,0.34,0.3333,0.53,0.194,7,60,67
6894,11281,2012-04-20,2,1,4,5,0,5,1,1,0.42,0.4242,0.94,0.0,1,24,25
6895,11278,2012-04-20,2,1,4,2,0,5,1,1,0.44,0.4394,0.88,0.194,3,18,21
6896,8915,2012-01-12,1,1,1,7,0,4,1,2,0.34,0.3182,0.87,0.2836,2,218,220
6897,11427,2012-04-26,2,1,4,7,0,4,1,3,0.46,0.4545,0.82,0.3582,3,222,225
6898,577,2011-01-26,1,0,1,7,0,3,1,3,0.22,0.2121,0.87,0.2985,1,29,30
6899,11005,2012-04-08,2,1,4,16,0,0,0,1,0.64,0.6061,0.19,0.3284,232,244,476
6900,537,2011-01-24,1,0,1,12,0,1,1,2,0.12,0.1364,0.42,0.194,11,52,63
6901,6051,2011-09-14,3,0,9,16,0,3,1,1,0.76,0.697,0.52,0.2836,36,241,277
6902,12321,2012-06-02,2,1,6,13,0,6,0,1,0.62,0.6212,0.41,0.2537,279,400,679
6903,16730,2012-12-04,4,1,12,20,0,2,1,2,0.5,0.4848,0.63,0.2239,34,272,306
6904,15597,2012-10-17,4,1,10,1,0,3,1,1,0.38,0.3939,0.76,0.0,3,14,17
6905,8227,2011-12-14,4,0,12,10,0,3,1,2,0.32,0.3485,0.57,0.0,9,133,142
6906,17053,2012-12-18,4,1,12,7,0,2,1,1,0.36,0.3485,0.93,0.1343,4,351,355
6907,13483,2012-07-20,3,1,7,23,0,5,1,2,0.62,0.5758,0.83,0.2836,18,148,166
6908,681,2011-01-31,1,0,1,16,0,1,1,2,0.16,0.1818,0.56,0.194,3,83,86
6909,1264,2011-02-25,1,0,2,19,0,5,1,1,0.3,0.2727,0.52,0.4478,4,86,90
6910,5007,2011-08-01,3,0,8,12,0,1,1,1,0.9,0.803,0.33,0.2537,53,115,168
6911,16001,2012-11-04,4,1,11,9,0,0,0,1,0.32,0.3333,0.53,0.0,56,161,217
6912,6641,2011-10-09,4,0,10,6,0,0,0,1,0.44,0.4394,0.88,0.0,7,14,21
6913,15100,2012-09-26,4,1,9,8,0,3,1,1,0.56,0.5303,0.73,0.2985,30,808,838
6914,2064,2011-03-31,2,0,3,20,0,4,1,3,0.28,0.2576,0.93,0.2836,6,79,85
6915,15207,2012-09-30,4,1,9,19,0,0,0,3,0.5,0.4848,0.72,0.1343,34,223,257
6916,3157,2011-05-16,2,0,5,10,0,1,1,1,0.62,0.6061,0.65,0.0896,37,75,112
6917,3932,2011-06-17,2,0,6,17,0,5,1,3,0.76,0.6818,0.4,0.194,85,467,552
6918,8145,2011-12-11,4,0,12,0,0,0,0,1,0.2,0.197,0.51,0.2239,5,69,74
6919,6680,2011-10-10,4,0,10,21,1,1,0,1,0.56,0.5303,0.88,0.0896,27,148,175
6920,5445,2011-08-19,3,0,8,18,0,5,1,1,0.76,0.7121,0.58,0.5224,88,337,425
6921,9763,2012-02-16,1,1,2,17,0,4,1,3,0.34,0.3636,0.87,0.0,8,281,289
6922,1186,2011-02-22,1,0,2,10,0,2,1,1,0.16,0.1818,0.69,0.0,0,44,44
6923,6747,2011-10-13,4,0,10,16,0,4,1,1,0.66,0.6212,0.74,0.2239,36,240,276
6924,15506,2012-10-13,4,1,10,6,0,6,0,1,0.3,0.2879,0.61,0.194,5,23,28
6925,241,2011-01-11,1,0,1,9,0,2,1,2,0.18,0.197,0.51,0.1642,3,127,130
6926,10154,2012-03-04,1,1,3,3,0,0,0,2,0.36,0.3485,0.43,0.1343,5,21,26
6927,9233,2012-01-25,1,1,1,14,0,3,1,1,0.34,0.3485,0.49,0.0896,53,107,160
6928,12748,2012-06-20,2,1,6,8,0,3,1,2,0.7,0.6667,0.79,0.1045,43,600,643
6929,15783,2012-10-24,4,1,10,19,0,3,1,2,0.64,0.6212,0.53,0.0896,50,522,572
6930,6505,2011-10-03,4,0,10,14,0,1,1,3,0.4,0.4091,0.76,0.0,26,94,120
6931,8337,2011-12-19,4,0,12,0,0,1,1,1,0.2,0.2273,0.75,0.0896,3,14,17
6932,11334,2012-04-22,2,1,4,10,0,0,0,3,0.38,0.3939,0.82,0.3284,11,57,68
6933,16392,2012-11-20,4,1,11,17,0,2,1,2,0.4,0.4091,0.71,0.1642,37,553,590
6934,1827,2011-03-21,2,0,3,20,0,1,1,1,0.56,0.5303,0.64,0.194,16,106,122
6935,2262,2011-04-09,2,0,4,2,0,6,0,2,0.32,0.303,0.87,0.2239,2,15,17
6936,6037,2011-09-14,3,0,9,2,0,3,1,1,0.6,0.5606,0.83,0.0,1,4,5
6937,4895,2011-07-27,3,0,7,20,0,3,1,1,0.76,0.6818,0.45,0.2239,55,239,294
6938,16601,2012-11-29,4,1,11,11,0,4,1,1,0.36,0.3485,0.37,0.2239,13,150,163
6939,1751,2011-03-18,1,0,3,15,0,5,1,2,0.68,0.6364,0.39,0.3582,62,111,173
6940,6750,2011-10-13,4,0,10,19,0,4,1,2,0.62,0.5758,0.83,0.1642,18,187,205
6941,10256,2012-03-08,1,1,3,9,0,4,1,1,0.46,0.4545,0.72,0.4627,19,282,301
6942,13599,2012-07-25,3,1,7,19,0,3,1,1,0.76,0.6667,0.33,0.1343,116,582,698
6943,2787,2011-05-01,2,0,5,0,0,0,0,1,0.42,0.4242,0.67,0.0896,19,77,96
6944,5257,2011-08-11,3,0,8,22,0,4,1,1,0.7,0.6515,0.48,0.0,34,123,157
6945,17350,2012-12-30,1,1,12,18,0,0,0,2,0.24,0.2121,0.44,0.2985,12,113,125
6946,4304,2011-07-03,3,0,7,5,0,0,0,3,0.62,0.5758,0.83,0.194,0,1,1
6947,13601,2012-07-25,3,1,7,21,0,3,1,1,0.72,0.6515,0.45,0.1343,71,326,397
6948,8975,2012-01-14,1,1,1,19,0,6,0,1,0.2,0.197,0.47,0.2239,12,90,102
6949,7473,2011-11-12,4,0,11,23,0,6,0,1,0.4,0.4091,0.58,0.1642,23,78,101
6950,12288,2012-06-01,2,1,6,4,0,5,1,2,0.62,0.5909,0.73,0.0896,1,5,6
6951,15824,2012-10-26,4,1,10,12,0,5,1,2,0.58,0.5455,0.73,0.194,90,302,392
6952,16903,2012-12-12,4,1,12,1,0,3,1,1,0.28,0.2727,0.61,0.2239,3,18,21
6953,1056,2011-02-16,1,0,2,17,0,3,1,1,0.46,0.4545,0.28,0.2836,11,244,255
6954,9784,2012-02-17,1,1,2,14,0,5,1,1,0.4,0.4091,0.37,0.3582,33,137,170
6955,16670,2012-12-02,4,1,12,8,0,0,0,2,0.26,0.2879,0.93,0.0896,12,81,93
6956,12608,2012-06-14,2,1,6,12,0,4,1,2,0.66,0.6212,0.61,0.2239,55,210,265
6957,15914,2012-10-31,4,1,10,18,0,3,1,2,0.4,0.4091,0.58,0.1642,28,556,584
6958,14855,2012-09-16,3,1,9,3,0,0,0,1,0.5,0.4848,0.68,0.0,10,38,48
6959,13637,2012-07-27,3,1,7,9,0,5,1,1,0.82,0.7727,0.49,0.2836,34,329,363
6960,15846,2012-10-27,4,1,10,10,0,6,0,1,0.54,0.5152,0.73,0.2836,165,314,479
6961,15845,2012-10-27,4,1,10,9,0,6,0,1,0.5,0.4848,0.77,0.2537,88,240,328
6962,5165,2011-08-08,3,0,8,2,0,1,1,1,0.66,0.5909,0.89,0.0,4,3,7
6963,743,2011-02-03,1,0,2,8,0,4,1,1,0.14,0.1212,0.5,0.3582,4,184,188
6964,13904,2012-08-07,3,1,8,12,0,2,1,2,0.8,0.7576,0.55,0.1343,86,197,283
6965,11397,2012-04-25,2,1,4,1,0,3,1,1,0.42,0.4242,0.41,0.0,8,17,25
6966,15193,2012-09-30,4,1,9,5,0,0,0,1,0.44,0.4394,0.72,0.0,1,9,10
6967,4907,2011-07-28,3,0,7,8,0,4,1,1,0.74,0.697,0.66,0.1642,47,409,456
6968,118,2011-01-06,1,0,1,2,0,4,1,1,0.16,0.2273,0.64,0.0,0,2,2
6969,17045,2012-12-17,4,1,12,23,0,1,1,3,0.42,0.4242,0.94,0.2239,6,41,47
6970,7555,2011-11-16,4,0,11,9,0,3,1,3,0.46,0.4545,0.94,0.0,5,77,82
6971,5571,2011-08-25,3,0,8,0,0,4,1,1,0.68,0.6364,0.74,0.2985,11,41,52
6972,6879,2011-10-19,4,0,10,5,0,3,1,3,0.5,0.4848,1.0,0.1045,0,3,3
6973,5639,2011-08-28,3,0,8,9,0,0,0,1,0.66,0.6212,0.74,0.4179,7,46,53
6974,3359,2011-05-24,2,0,5,20,0,2,1,1,0.66,0.6212,0.74,0.0896,39,241,280
6975,14162,2012-08-18,3,1,8,6,0,6,0,1,0.6,0.5606,0.83,0.2239,4,23,27
6976,2647,2011-04-25,2,0,4,4,0,1,1,2,0.52,0.5,1.0,0.0,1,4,5
6977,8068,2011-12-07,4,0,12,19,0,3,1,3,0.34,0.2879,0.87,0.6418,2,31,33
6978,11849,2012-05-13,2,1,5,21,0,0,0,2,0.64,0.6212,0.53,0.194,48,121,169
6979,8444,2011-12-23,1,0,12,11,0,5,1,1,0.4,0.4091,0.58,0.4478,26,148,174
6980,6079,2011-09-15,3,0,9,20,0,4,1,1,0.46,0.4545,0.63,0.3284,25,223,248
6981,14870,2012-09-16,3,1,9,18,0,0,0,1,0.62,0.6212,0.5,0.1642,120,361,481
6982,13290,2012-07-12,3,1,7,22,0,4,1,1,0.72,0.6667,0.51,0.1642,56,262,318
6983,15670,2012-10-20,4,1,10,2,0,6,0,1,0.44,0.4394,0.77,0.1045,9,69,78
6984,5926,2011-09-09,3,0,9,10,0,5,1,2,0.62,0.5152,1.0,0.0,2,27,29
6985,1228,2011-02-24,1,0,2,6,0,4,1,1,0.2,0.197,0.69,0.194,0,58,58
6986,1478,2011-03-06,1,0,3,21,0,0,0,3,0.24,0.1818,0.93,0.6119,1,6,7
6987,15002,2012-09-22,3,1,9,6,0,6,0,1,0.56,0.5303,0.83,0.2985,6,35,41
6988,10829,2012-04-01,2,1,4,7,0,0,0,2,0.36,0.3485,0.71,0.1343,29,55,84
6989,5135,2011-08-06,3,0,8,20,0,6,0,3,0.72,0.697,0.79,0.2836,58,79,137
6990,5166,2011-08-08,3,0,8,3,0,1,1,1,0.66,0.5909,0.89,0.0,1,0,1
6991,6707,2011-10-12,4,0,10,0,0,3,1,2,0.56,0.5303,0.83,0.1343,2,23,25
6992,14775,2012-09-12,3,1,9,19,0,3,1,1,0.64,0.6212,0.5,0.194,78,557,635
6993,2202,2011-04-06,2,0,4,14,0,3,1,1,0.5,0.4848,0.34,0.4179,35,80,115
6994,9305,2012-01-28,1,1,1,14,0,6,0,1,0.38,0.3939,0.5,0.3881,123,239,362
6995,10568,2012-03-21,2,1,3,10,0,3,1,2,0.52,0.5,0.83,0.1642,30,124,154
6996,5120,2011-08-06,3,0,8,5,0,6,0,1,0.64,0.5758,0.89,0.0896,2,4,6
6997,8499,2011-12-25,1,0,12,19,0,0,0,1,0.32,0.3333,0.57,0.1343,2,14,16
6998,16760,2012-12-06,4,1,12,2,0,4,1,1,0.24,0.2121,0.52,0.2836,0,9,9
6999,14633,2012-09-06,3,1,9,21,0,4,1,1,0.64,0.5758,0.89,0.1642,32,240,272
7000,10617,2012-03-23,2,1,3,11,0,5,1,2,0.62,0.5909,0.73,0.1045,131,187,318
7001,14845,2012-09-15,3,1,9,17,0,6,0,2,0.66,0.6212,0.36,0.2537,295,434,729
7002,1504,2011-03-08,1,0,3,0,0,2,1,1,0.26,0.2879,0.48,0.0896,1,9,10
7003,1199,2011-02-22,1,0,2,23,0,2,1,1,0.16,0.1515,0.43,0.2537,3,18,21
7004,8287,2011-12-16,4,0,12,22,0,5,1,2,0.3,0.303,0.49,0.1642,6,100,106
7005,5092,2011-08-05,3,0,8,1,0,5,1,1,0.64,0.5909,0.78,0.0896,3,16,19
7006,9286,2012-01-27,1,1,1,19,0,5,1,1,0.36,0.3333,0.5,0.3881,10,241,251
7007,5898,2011-09-08,3,0,9,6,0,4,1,3,0.62,0.5455,0.94,0.1642,1,55,56
7008,274,2011-01-12,1,0,1,20,0,3,1,1,0.16,0.1364,0.5,0.3284,2,54,56
7009,1455,2011-03-05,1,0,3,21,0,6,0,2,0.44,0.4394,0.72,0.3284,12,60,72
7010,5827,2011-09-05,3,0,9,5,1,1,0,2,0.66,0.6212,0.74,0.1642,2,4,6
7011,2987,2011-05-09,2,0,5,8,0,1,1,1,0.52,0.5,0.55,0.2239,23,351,374
7012,15486,2012-10-12,4,1,10,10,0,5,1,1,0.52,0.5,0.36,0.2985,75,200,275
7013,12217,2012-05-29,2,1,5,5,0,2,1,1,0.66,0.6061,0.78,0.2239,1,32,33
7014,11576,2012-05-02,2,1,5,12,0,3,1,2,0.58,0.5455,0.83,0.2239,35,210,245
7015,13462,2012-07-20,3,1,7,2,0,5,1,2,0.66,0.5909,0.89,0.0896,5,14,19
7016,11186,2012-04-16,2,1,4,6,1,1,0,1,0.52,0.5,0.83,0.1642,10,123,133
7017,6951,2011-10-22,4,0,10,5,0,6,0,1,0.38,0.3939,0.66,0.0,1,7,8
7018,1683,2011-03-15,1,0,3,17,0,2,1,2,0.36,0.3485,0.62,0.194,22,195,217
7019,5263,2011-08-12,3,0,8,4,0,5,1,1,0.62,0.6212,0.53,0.1343,0,5,5
7020,8060,2011-12-07,4,0,12,11,0,3,1,3,0.44,0.4394,1.0,0.0896,3,47,50
7021,4782,2011-07-23,3,0,7,3,0,6,0,1,0.78,0.7576,0.66,0.0896,6,16,22
7022,8415,2011-12-22,1,0,12,6,0,4,1,1,0.36,0.3788,0.87,0.0,1,63,64
